assay_type,canonical_smiles,data_validity_comment,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
B,C=CC(=O)C1CC[C@H](C(=O)C(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3C(C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5788433,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,COC(C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1cc(F)cc(c1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5958577,=,=,IC50,nM,5500.0,CHEMBL2189121,IC50,nM,5500.0
B,COC(C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1cc(F)cc(c1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5958577,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,COC(C)c1ncccc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1cc(F)cc(c1)C[C@H](NC(=O)[C@@H](COC1CN(C(=O)C#CC(C)(C)N(C)C)C1)C(C)C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5958577,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@@H](N(C)CN(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5877158,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@@H](N(C)CN(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5877158,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@@H](N(C)CN(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5877158,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)CN(C)C1CN(C(=O)/C=C/C(C)(C)O)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5759087,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)CN(C)C1CN(C(=O)/C=C/C(C)(C)O)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5759087,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)CN(C)C1CN(C(=O)/C=C/C(C)(C)O)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5759087,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CO[C@]3(CCN(C(=O)C#CC(C)(C)N4CCC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5762744,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CO[C@]3(CCN(C(=O)C#CC(C)(C)N4CCC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5762744,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N1CO[C@]3(CCN(C(=O)C#CC(C)(C)N4CCC4)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5762744,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC2(COCCN2C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5853486,=,=,IC50,nM,5500.0,CHEMBL2189121,IC50,nM,5500.0
B,C=CC(=O)N1CC2(COCCN2C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5853486,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC2(COCCN2C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5853486,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@@]2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)CCO2,,CHEMBL5891061,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@@]2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)CCO2,,CHEMBL5891061,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@@]2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)CCO2,,CHEMBL5891061,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@]2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)CCO2,,CHEMBL6006330,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@]2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)CCO2,,CHEMBL6006330,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@]2(C1)CN(C(=O)N(C)[C@H](C(=O)N[C@H]1Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C1=O)C(C)C)CCO2,,CHEMBL6006330,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N(C)C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL5787977,>,>,IC50,nM,10000.0,CHEMBL2189121,IC50,nM,10000.0
B,C=CC(=O)N(C)C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL5787977,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N(C)C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL5787977,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)NC[C@H]1CCN1C(=O)N(C)[C@H](C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3c(c2)c(c(-c2cccnc2[C@H](C)OC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL5958831,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
